Crime ID,Date,Time,City,Location,Latitude,Longitude,Crime Type,Number of Crimes,Number of Arrests,Arrest Made,Severity,Hour,Minute,Year,Month,MonthName,DOW,DOW_num,YearMonth,IsWeekend,TimeBlock,ArrestFlag,SeverityOrd
C1889,2024-11-28,15:32,San Antonio,Chad Cliffs,29.4241,-98.4936,Vandalism,1,2,Arrest Made,Low,15,32,2024,11,Nov,Thursday,3,2024-11,False,Afternoon,1,1
C1890,2023-08-29,21:15,Houston,Gomez Meadow,29.7604,-95.3698,Assault,1,0,No Arrest,Medium,21,15,2023,8,Aug,Tuesday,1,2023-08,False,Night,0,2
C1891,2025-02-06,09:08,Houston,Wade Field,29.7604,-95.3698,Theft,1,1,Arrest Made,Low,9,8,2025,2,Feb,Thursday,3,2025-02,False,Morning,1,1
C1892,2024-11-23,00:55,Austin,Smith Well,30.2672,-97.7431,Theft,1,2,Arrest Made,Low,0,55,2024,11,Nov,Saturday,5,2024-11,True,Night,1,1
C1893,2023-08-30,09:26,San Antonio,Sean Rest,29.4241,-98.4936,Homicide,1,1,Arrest Made,High,9,26,2023,8,Aug,Wednesday,2,2023-08,False,Morning,1,3
C1894,2025-03-08,04:46,Dallas,Chambers Islands,32.7767,-96.797,Burglary,1,1,Arrest Made,Medium,4,46,2025,3,Mar,Saturday,5,2025-03,True,Night,1,2
C1895,2025-05-18,10:09,Oklahoma City,Wells Grove,35.4676,-97.5164,Assault,1,0,No Arrest,Medium,10,9,2025,5,May,Sunday,6,2025-05,True,Morning,0,2
C1896,2024-03-26,16:33,Little Rock,Hampton Parks,34.7465,-92.2896,Fraud,1,2,Arrest Made,Medium,16,33,2024,3,Mar,Tuesday,1,2024-03,False,Afternoon,1,2
C1897,2025-03-03,04:53,Dallas,Jeffrey Estates,32.7767,-96.797,Theft,1,1,Arrest Made,Low,4,53,2025,3,Mar,Monday,0,2025-03,False,Night,1,1
C1898,2024-09-29,17:46,Dallas,Martinez Shoals,32.7767,-96.797,Assault,1,1,Arrest Made,Medium,17,46,2024,9,Sep,Sunday,6,2024-09,True,Evening,1,2
C1899,2023-11-12,14:55,Little Rock,Craig Drives,34.7465,-92.2896,Drug Offense,1,1,Arrest Made,Medium,14,55,2023,11,Nov,Sunday,6,2023-11,True,Afternoon,1,2
C1900,2024-09-30,03:46,San Antonio,Cummings Villages,29.4241,-98.4936,Burglary,1,1,Arrest Made,Medium,3,46,2024,9,Sep,Monday,0,2024-09,False,Night,1,2
C1901,2025-03-17,22:02,Oklahoma City,Cole Stravenue,35.4676,-97.5164,Robbery,1,1,Arrest Made,High,22,2,2025,3,Mar,Monday,0,2025-03,False,Night,1,3
C1902,2024-05-25,12:31,Houston,Jeremy Unions,29.7604,-95.3698,Fraud,1,1,Arrest Made,Medium,12,31,2024,5,May,Saturday,5,2024-05,True,Afternoon,1,2
C1903,2023-09-07,22:15,San Antonio,Todd Islands,29.4241,-98.4936,Drug Offense,1,0,No Arrest,Medium,22,15,2023,9,Sep,Thursday,3,2023-09,False,Night,0,2
C1904,2025-05-11,17:54,Austin,Burns Oval,30.2672,-97.7431,Fraud,1,2,Arrest Made,Medium,17,54,2025,5,May,Sunday,6,2025-05,True,Evening,1,2
C1905,2024-10-17,14:20,San Antonio,Linda Center,29.4241,-98.4936,Theft,1,2,Arrest Made,Low,14,20,2024,10,Oct,Thursday,3,2024-10,False,Afternoon,1,1
C1906,2023-09-10,18:28,San Antonio,Desiree Turnpike,29.4241,-98.4936,Vandalism,1,1,Arrest Made,Low,18,28,2023,9,Sep,Sunday,6,2023-09,True,Evening,1,1
C1907,2025-01-02,16:51,Oklahoma City,Black Greens,35.4676,-97.5164,Fraud,1,1,Arrest Made,Medium,16,51,2025,1,Jan,Thursday,3,2025-01,False,Afternoon,1,2
C1908,2024-03-15,03:13,Dallas,Ashley Village,32.7767,-96.797,Robbery,1,0,No Arrest,High,3,13,2024,3,Mar,Friday,4,2024-03,False,Night,0,3
C1909,2023-08-22,07:23,Dallas,Pierce Underpass,32.7767,-96.797,Robbery,1,2,Arrest Made,High,7,23,2023,8,Aug,Tuesday,1,2023-08,False,Morning,1,3
C1910,2024-04-30,01:40,Houston,Johnson Heights,29.7604,-95.3698,Theft,1,2,Arrest Made,Low,1,40,2024,4,Apr,Tuesday,1,2024-04,False,Night,1,1
C1911,2025-01-09,14:19,Kansas City,Williams Mountain,39.0997,-94.5786,Burglary,1,2,Arrest Made,Medium,14,19,2025,1,Jan,Thursday,3,2025-01,False,Afternoon,1,2
C1912,2023-09-12,20:02,Kansas City,Ernest Glen,39.0997,-94.5786,Robbery,1,1,Arrest Made,High,20,2,2023,9,Sep,Tuesday,1,2023-09,False,Evening,1,3
C1913,2024-09-13,10:20,San Antonio,Mitchell Mission,29.4241,-98.4936,Vandalism,1,0,No Arrest,Low,10,20,2024,9,Sep,Friday,4,2024-09,False,Morning,0,1
C1914,2025-05-14,21:35,Austin,Joshua Points,30.2672,-97.7431,Theft,1,1,Arrest Made,Low,21,35,2025,5,May,Wednesday,2,2025-05,False,Night,1,1
C1915,2024-01-12,17:19,Tulsa,Mark Roads,36.15398,-95.99277,Vandalism,1,1,Arrest Made,Low,17,19,2024,1,Jan,Friday,4,2024-01,False,Evening,1,1
C1916,2023-08-27,17:48,Houston,Banks Ways,29.7604,-95.3698,Assault,1,0,No Arrest,Medium,17,48,2023,8,Aug,Sunday,6,2023-08,True,Evening,0,2
C1917,2024-09-01,05:59,Oklahoma City,Adams Mission,35.4676,-97.5164,Burglary,1,0,No Arrest,Medium,5,59,2024,9,Sep,Sunday,6,2024-09,True,Morning,0,2
C1918,2023-10-08,12:54,San Antonio,Martin Extension,29.4241,-98.4936,Robbery,1,1,Arrest Made,High,12,54,2023,10,Oct,Sunday,6,2023-10,True,Afternoon,1,3
C1919,2023-12-16,11:16,Oklahoma City,Paul Drive,35.4676,-97.5164,Assault,1,0,No Arrest,Medium,11,16,2023,12,Dec,Saturday,5,2023-12,True,Morning,0,2
C1920,2025-01-26,07:29,Austin,Daniel Freeway,30.2672,-97.7431,Theft,1,1,Arrest Made,Low,7,29,2025,1,Jan,Sunday,6,2025-01,True,Morning,1,1
C1921,2024-11-16,06:01,Houston,Cindy Land,29.7604,-95.3698,Assault,1,0,No Arrest,Medium,6,1,2024,11,Nov,Saturday,5,2024-11,True,Morning,0,2
C1922,2023-07-15,17:17,Austin,Lynch Cliff,30.2672,-97.7431,Drug Offense,1,1,Arrest Made,Medium,17,17,2023,7,Jul,Saturday,5,2023-07,True,Evening,1,2
C1923,2025-04-19,21:19,Oklahoma City,Anderson Parks,35.4676,-97.5164,Fraud,1,1,Arrest Made,Medium,21,19,2025,4,Apr,Saturday,5,2025-04,True,Night,1,2
C1924,2024-06-26,02:39,Dallas,Rojas Road,32.7767,-96.797,Burglary,1,2,Arrest Made,Medium,2,39,2024,6,Jun,Wednesday,2,2024-06,False,Night,1,2
C1925,2024-01-19,06:15,Tulsa,Rivera Spring,36.15398,-95.99277,Assault,1,2,Arrest Made,Medium,6,15,2024,1,Jan,Friday,4,2024-01,False,Morning,1,2
C1926,2024-02-17,01:04,Kansas City,Joshua Isle,39.0997,-94.5786,Fraud,1,2,Arrest Made,Medium,1,4,2024,2,Feb,Saturday,5,2024-02,True,Night,1,2
C1927,2024-06-14,16:50,Dallas,Mark Square,32.7767,-96.797,Assault,1,1,Arrest Made,Medium,16,50,2024,6,Jun,Friday,4,2024-06,False,Afternoon,1,2
C1928,2024-06-02,16:17,Little Rock,White Ways,34.7465,-92.2896,Drug Offense,1,0,No Arrest,Medium,16,17,2024,6,Jun,Sunday,6,2024-06,True,Afternoon,0,2
C1929,2024-07-01,21:32,Oklahoma City,Howell Motorway,35.4676,-97.5164,Vandalism,1,0,No Arrest,Low,21,32,2024,7,Jul,Monday,0,2024-07,False,Night,0,1
C1930,2023-11-02,07:47,Dallas,Daniel Island,32.7767,-96.797,Vandalism,1,0,No Arrest,Low,7,47,2023,11,Nov,Thursday,3,2023-11,False,Morning,0,1
C1931,2024-05-22,02:55,Tulsa,Ashley Field,36.15398,-95.99277,Vandalism,1,2,Arrest Made,Low,2,55,2024,5,May,Wednesday,2,2024-05,False,Night,1,1
C1932,2024-06-04,11:36,Little Rock,Karen Dam,34.7465,-92.2896,Fraud,1,1,Arrest Made,Medium,11,36,2024,6,Jun,Tuesday,1,2024-06,False,Morning,1,2
C1933,2024-06-02,14:13,Little Rock,Rowland Inlet,34.7465,-92.2896,Drug Offense,1,1,Arrest Made,Medium,14,13,2024,6,Jun,Sunday,6,2024-06,True,Afternoon,1,2
C1934,2024-06-02,11:03,Austin,Mathews Cape,30.2672,-97.7431,Burglary,1,0,No Arrest,Medium,11,3,2024,6,Jun,Sunday,6,2024-06,True,Morning,0,2
C1935,2025-03-27,02:13,Oklahoma City,Mike Rest,35.4676,-97.5164,Fraud,1,0,No Arrest,Medium,2,13,2025,3,Mar,Thursday,3,2025-03,False,Night,0,2
C1936,2024-03-12,04:16,Austin,Sexton Estates,30.2672,-97.7431,Burglary,1,0,No Arrest,Medium,4,16,2024,3,Mar,Tuesday,1,2024-03,False,Night,0,2
C1937,2023-12-05,22:33,Oklahoma City,Kelly Spurs,35.4676,-97.5164,Theft,1,0,No Arrest,Low,22,33,2023,12,Dec,Tuesday,1,2023-12,False,Night,0,1
C1938,2023-12-01,04:55,Dallas,Richard Streets,32.7767,-96.797,Vandalism,1,0,No Arrest,Low,4,55,2023,12,Dec,Friday,4,2023-12,False,Night,0,1
C1939,2025-06-04,08:23,Kansas City,Lambert Courts,39.0997,-94.5786,Theft,1,1,Arrest Made,Low,8,23,2025,6,Jun,Wednesday,2,2025-06,False,Morning,1,1
C1940,2024-05-18,22:30,Dallas,Carolyn Hill,32.7767,-96.797,Homicide,1,1,Arrest Made,High,22,30,2024,5,May,Saturday,5,2024-05,True,Night,1,3
C1941,2025-05-29,12:55,Oklahoma City,Heidi Viaduct,35.4676,-97.5164,Fraud,1,1,Arrest Made,Medium,12,55,2025,5,May,Thursday,3,2025-05,False,Afternoon,1,2
C1942,2024-02-29,15:53,Kansas City,Serrano Trail,39.0997,-94.5786,Vandalism,1,2,Arrest Made,Low,15,53,2024,2,Feb,Thursday,3,2024-02,False,Afternoon,1,1
C1943,2024-07-18,04:00,Austin,Grant Lodge,30.2672,-97.7431,Fraud,1,0,No Arrest,Medium,4,0,2024,7,Jul,Thursday,3,2024-07,False,Night,0,2
C1944,2025-05-25,18:38,Tulsa,Schroeder Turnpike,36.15398,-95.99277,Drug Offense,1,1,Arrest Made,Medium,18,38,2025,5,May,Sunday,6,2025-05,True,Evening,1,2
C1945,2023-08-24,11:41,Dallas,Rhonda Well,32.7767,-96.797,Burglary,1,0,No Arrest,Medium,11,41,2023,8,Aug,Thursday,3,2023-08,False,Morning,0,2
C1946,2023-09-20,08:03,San Antonio,Bradley Stream,29.4241,-98.4936,Homicide,1,1,Arrest Made,High,8,3,2023,9,Sep,Wednesday,2,2023-09,False,Morning,1,3
C1947,2024-03-24,01:44,Little Rock,Laura Lakes,34.7465,-92.2896,Robbery,1,0,No Arrest,High,1,44,2024,3,Mar,Sunday,6,2024-03,True,Night,0,3
C1948,2024-07-02,05:37,Little Rock,Hopkins Ferry,34.7465,-92.2896,Homicide,1,1,Arrest Made,High,5,37,2024,7,Jul,Tuesday,1,2024-07,False,Morning,1,3
C1949,2023-09-11,11:49,Oklahoma City,Pope Mountains,35.4676,-97.5164,Burglary,1,0,No Arrest,Medium,11,49,2023,9,Sep,Monday,0,2023-09,False,Morning,0,2
C1950,2023-06-13,18:23,Austin,Chad Cliffs,30.2672,-97.7431,Theft,1,1,Arrest Made,Low,18,23,2023,6,Jun,Tuesday,1,2023-06,False,Evening,1,1
C1951,2024-08-19,14:51,Houston,Howell Creek,29.7604,-95.3698,Robbery,1,0,No Arrest,High,14,51,2024,8,Aug,Monday,0,2024-08,False,Afternoon,0,3
C1952,2023-06-21,20:04,Oklahoma City,Jerome Rapid,35.4676,-97.5164,Fraud,1,1,Arrest Made,Medium,20,4,2023,6,Jun,Wednesday,2,2023-06,False,Evening,1,2
C1953,2025-01-06,17:23,Houston,Michael Village,29.7604,-95.3698,Robbery,1,2,Arrest Made,High,17,23,2025,1,Jan,Monday,0,2025-01,False,Evening,1,3
C1954,2024-02-11,23:36,Oklahoma City,Blair Prairie,35.4676,-97.5164,Homicide,1,1,Arrest Made,High,23,36,2024,2,Feb,Sunday,6,2024-02,True,Night,1,3
C1955,2024-03-07,17:15,Tulsa,Lisa Mall,36.15398,-95.99277,Assault,1,0,No Arrest,Medium,17,15,2024,3,Mar,Thursday,3,2024-03,False,Evening,0,2
C1956,2023-12-26,01:00,Oklahoma City,Oscar Hill,35.4676,-97.5164,Drug Offense,1,0,No Arrest,Medium,1,0,2023,12,Dec,Tuesday,1,2023-12,False,Night,0,2
C1957,2023-11-07,19:31,Houston,Moreno Mountain,29.7604,-95.3698,Vandalism,1,0,No Arrest,Low,19,31,2023,11,Nov,Tuesday,1,2023-11,False,Evening,0,1
C1958,2023-08-28,16:58,Oklahoma City,Michael Cliffs,35.4676,-97.5164,Drug Offense,1,2,Arrest Made,Medium,16,58,2023,8,Aug,Monday,0,2023-08,False,Afternoon,1,2
C1959,2024-03-29,12:59,Little Rock,Campbell Plains,34.7465,-92.2896,Robbery,1,0,No Arrest,High,12,59,2024,3,Mar,Friday,4,2024-03,False,Afternoon,0,3
C1960,2025-02-06,12:56,Little Rock,Hill Trail,34.7465,-92.2896,Theft,1,0,No Arrest,Low,12,56,2025,2,Feb,Thursday,3,2025-02,False,Afternoon,0,1
C1961,2025-01-20,12:21,Houston,Philip Stravenue,29.7604,-95.3698,Fraud,1,2,Arrest Made,Medium,12,21,2025,1,Jan,Monday,0,2025-01,False,Afternoon,1,2
C1962,2024-11-01,07:29,Houston,Gordon Parks,29.7604,-95.3698,Drug Offense,1,1,Arrest Made,Medium,7,29,2024,11,Nov,Friday,4,2024-11,False,Morning,1,2
C1963,2024-07-20,02:38,San Antonio,George Shoal,29.4241,-98.4936,Vandalism,1,1,Arrest Made,Low,2,38,2024,7,Jul,Saturday,5,2024-07,True,Night,1,1
C1964,2025-05-31,07:12,Oklahoma City,Pennington Gateway,35.4676,-97.5164,Burglary,1,0,No Arrest,Medium,7,12,2025,5,May,Saturday,5,2025-05,True,Morning,0,2
C1965,2025-04-01,21:23,Kansas City,Miller Corners,39.0997,-94.5786,Fraud,1,2,Arrest Made,Medium,21,23,2025,4,Apr,Tuesday,1,2025-04,False,Night,1,2
C1966,2025-03-21,09:58,Little Rock,Jay Forges,34.7465,-92.2896,Fraud,1,0,No Arrest,Medium,9,58,2025,3,Mar,Friday,4,2025-03,False,Morning,0,2
C1967,2023-06-19,01:53,Austin,Williams Orchard,30.2672,-97.7431,Vandalism,1,2,Arrest Made,Low,1,53,2023,6,Jun,Monday,0,2023-06,False,Night,1,1
C1968,2023-08-19,11:16,Dallas,Lisa Forks,32.7767,-96.797,Theft,1,0,No Arrest,Low,11,16,2023,8,Aug,Saturday,5,2023-08,True,Morning,0,1
C1969,2024-12-28,22:36,Oklahoma City,Vazquez Point,35.4676,-97.5164,Drug Offense,1,0,No Arrest,Medium,22,36,2024,12,Dec,Saturday,5,2024-12,True,Night,0,2
C1970,2023-07-26,07:20,Houston,Darren Squares,29.7604,-95.3698,Vandalism,1,2,Arrest Made,Low,7,20,2023,7,Jul,Wednesday,2,2023-07,False,Morning,1,1
C1971,2025-05-23,10:10,Austin,David Springs,30.2672,-97.7431,Fraud,1,0,No Arrest,Medium,10,10,2025,5,May,Friday,4,2025-05,False,Morning,0,2
C1972,2023-07-19,23:16,Dallas,Douglas Shores,32.7767,-96.797,Homicide,1,1,Arrest Made,High,23,16,2023,7,Jul,Wednesday,2,2023-07,False,Night,1,3
C1973,2023-11-16,21:16,Austin,Jocelyn Hollow,30.2672,-97.7431,Theft,1,2,Arrest Made,Low,21,16,2023,11,Nov,Thursday,3,2023-11,False,Night,1,1
C1974,2023-09-29,09:11,Little Rock,Mcdonald Port,34.7465,-92.2896,Homicide,1,1,Arrest Made,High,9,11,2023,9,Sep,Friday,4,2023-09,False,Morning,1,3
C1975,2024-12-23,17:03,Little Rock,Hoffman Crescent,34.7465,-92.2896,Vandalism,1,2,Arrest Made,Low,17,3,2024,12,Dec,Monday,0,2024-12,False,Evening,1,1
C1976,2025-02-05,22:46,San Antonio,Hudson Summit,29.4241,-98.4936,Robbery,1,1,Arrest Made,High,22,46,2025,2,Feb,Wednesday,2,2025-02,False,Night,1,3
C1977,2024-10-15,05:00,Dallas,Berry Club,32.7767,-96.797,Burglary,1,0,No Arrest,Medium,5,0,2024,10,Oct,Tuesday,1,2024-10,False,Morning,0,2
C1978,2024-11-14,14:13,Houston,Shane Mall,29.7604,-95.3698,Robbery,1,1,Arrest Made,High,14,13,2024,11,Nov,Thursday,3,2024-11,False,Afternoon,1,3
C1979,2024-07-13,23:07,Little Rock,Dean Haven,34.7465,-92.2896,Robbery,1,1,Arrest Made,High,23,7,2024,7,Jul,Saturday,5,2024-07,True,Night,1,3
C1980,2024-07-18,19:30,Dallas,Orr Way,32.7767,-96.797,Burglary,1,0,No Arrest,Medium,19,30,2024,7,Jul,Thursday,3,2024-07,False,Evening,0,2
C1981,2024-12-09,08:57,Oklahoma City,Katherine Fall,35.4676,-97.5164,Homicide,1,1,Arrest Made,High,8,57,2024,12,Dec,Monday,0,2024-12,False,Morning,1,3
C1982,2023-07-05,13:08,Houston,David Mountains,29.7604,-95.3698,Homicide,1,1,Arrest Made,High,13,8,2023,7,Jul,Wednesday,2,2023-07,False,Afternoon,1,3
C1983,2023-12-31,22:59,San Antonio,Jamie Ways,29.4241,-98.4936,Robbery,1,2,Arrest Made,High,22,59,2023,12,Dec,Sunday,6,2023-12,True,Night,1,3
C1984,2024-02-17,18:27,Houston,Brown Burg,29.7604,-95.3698,Drug Offense,1,2,Arrest Made,Medium,18,27,2024,2,Feb,Saturday,5,2024-02,True,Evening,1,2
C1985,2025-01-14,14:10,Austin,Smith Motorway,30.2672,-97.7431,Robbery,1,0,No Arrest,High,14,10,2025,1,Jan,Tuesday,1,2025-01,False,Afternoon,0,3
C1986,2024-09-12,15:58,Houston,Sarah Junction,29.7604,-95.3698,Fraud,1,2,Arrest Made,Medium,15,58,2024,9,Sep,Thursday,3,2024-09,False,Afternoon,1,2
C1987,2023-10-29,10:23,Austin,Cassandra Plains,30.2672,-97.7431,Fraud,1,1,Arrest Made,Medium,10,23,2023,10,Oct,Sunday,6,2023-10,True,Morning,1,2
C1988,2023-07-21,00:44,Tulsa,Simmons Inlet,36.15398,-95.99277,Robbery,1,0,No Arrest,High,0,44,2023,7,Jul,Friday,4,2023-07,False,Night,0,3
C1989,2024-05-20,11:44,Little Rock,Jacqueline Parkways,34.7465,-92.2896,Vandalism,1,2,Arrest Made,Low,11,44,2024,5,May,Monday,0,2024-05,False,Morning,1,1
C1990,2024-11-23,21:43,San Antonio,Christy River,29.4241,-98.4936,Robbery,1,2,Arrest Made,High,21,43,2024,11,Nov,Saturday,5,2024-11,True,Night,1,3
C1991,2023-07-07,05:11,Austin,Daniel Union,30.2672,-97.7431,Homicide,1,1,Arrest Made,High,5,11,2023,7,Jul,Friday,4,2023-07,False,Morning,1,3
C1992,2025-03-26,13:09,Austin,Wolf Knolls,30.2672,-97.7431,Robbery,1,2,Arrest Made,High,13,9,2025,3,Mar,Wednesday,2,2025-03,False,Afternoon,1,3
C1993,2023-10-27,16:42,San Antonio,Esparza Plains,29.4241,-98.4936,Burglary,1,2,Arrest Made,Medium,16,42,2023,10,Oct,Friday,4,2023-10,False,Afternoon,1,2
C1994,2024-06-28,17:10,Tulsa,Day Overpass,36.15398,-95.99277,Fraud,1,0,No Arrest,Medium,17,10,2024,6,Jun,Friday,4,2024-06,False,Evening,0,2
C1995,2023-07-25,10:10,Little Rock,Sutton Streets,34.7465,-92.2896,Drug Offense,1,2,Arrest Made,Medium,10,10,2023,7,Jul,Tuesday,1,2023-07,False,Morning,1,2
C1996,2025-05-04,07:17,Oklahoma City,Garcia Wells,35.4676,-97.5164,Homicide,1,1,Arrest Made,High,7,17,2025,5,May,Sunday,6,2025-05,True,Morning,1,3
C1997,2024-09-18,21:19,Kansas City,Gregory Turnpike,39.0997,-94.5786,Drug Offense,1,1,Arrest Made,Medium,21,19,2024,9,Sep,Wednesday,2,2024-09,False,Night,1,2
C1998,2024-12-15,21:25,Houston,Meredith Unions,29.7604,-95.3698,Drug Offense,1,0,No Arrest,Medium,21,25,2024,12,Dec,Sunday,6,2024-12,True,Night,0,2
C1999,2023-08-21,18:10,Kansas City,Robin Streets,39.0997,-94.5786,Burglary,1,0,No Arrest,Medium,18,10,2023,8,Aug,Monday,0,2023-08,False,Evening,0,2
C2000,2024-06-02,22:26,Dallas,Stuart Cape,32.7767,-96.797,Vandalism,1,2,Arrest Made,Low,22,26,2024,6,Jun,Sunday,6,2024-06,True,Night,1,1
